Summary Quite,edgar
http://www.nasdaq.com/symbol/jmm,http://www.nasdaq.com/symbol/jmm
http://www.nasdaq.com/symbol/nha,http://www.nasdaq.com/symbol/nha
http://www.nasdaq.com/symbol/nzf,http://www.nasdaq.com/symbol/nzf
http://www.nasdaq.com/symbol/nmz,http://www.nasdaq.com/symbol/nmz
http://www.nasdaq.com/symbol/nmi,http://www.nasdaq.com/symbol/nmi
http://www.nasdaq.com/symbol/nxj,http://www.nasdaq.com/symbol/nxj
http://www.nasdaq.com/symbol/nrk,http://www.nasdaq.com/symbol/nrk
http://www.nasdaq.com/symbol/nyv,http://www.nasdaq.com/symbol/nyv
http://www.nasdaq.com/symbol/nny,http://www.nasdaq.com/symbol/nny
http://www.nasdaq.com/symbol/nan,http://www.nasdaq.com/symbol/nan
http://www.nasdaq.com/symbol/nnc,http://www.nasdaq.com/symbol/nnc
http://www.nasdaq.com/symbol/nuo,http://www.nasdaq.com/symbol/nuo
http://www.nasdaq.com/symbol/nqp,http://www.nasdaq.com/symbol/nqp
http://www.nasdaq.com/symbol/jpt,http://www.nasdaq.com/symbol/jpt
http://www.nasdaq.com/symbol/jpi,http://www.nasdaq.com/symbol/jpi
http://www.nasdaq.com/symbol/jpc,http://www.nasdaq.com/symbol/jpc
http://www.nasdaq.com/symbol/nad,http://www.nasdaq.com/symbol/nad
http://www.nasdaq.com/symbol/jps,http://www.nasdaq.com/symbol/jps
http://www.nasdaq.com/symbol/jri,http://www.nasdaq.com/symbol/jri
http://www.nasdaq.com/symbol/jrs,http://www.nasdaq.com/symbol/jrs
http://www.nasdaq.com/symbol/bxmx,http://www.nasdaq.com/symbol/bxmx
http://www.nasdaq.com/symbol/spxx,http://www.nasdaq.com/symbol/spxx
http://www.nasdaq.com/symbol/nim,http://www.nasdaq.com/symbol/nim
http://www.nasdaq.com/symbol/nxp,http://www.nasdaq.com/symbol/nxp
http://www.nasdaq.com/symbol/nxq,http://www.nasdaq.com/symbol/nxq
http://www.nasdaq.com/symbol/nxr,http://www.nasdaq.com/symbol/nxr
http://www.nasdaq.com/symbol/nsl,http://www.nasdaq.com/symbol/nsl
http://www.nasdaq.com/symbol/jsd,http://www.nasdaq.com/symbol/jsd
http://www.nasdaq.com/symbol/jtd,http://www.nasdaq.com/symbol/jtd
http://www.nasdaq.com/symbol/jta,http://www.nasdaq.com/symbol/jta
http://www.nasdaq.com/symbol/ntx,http://www.nasdaq.com/symbol/ntx
http://www.nasdaq.com/symbol/npv,http://www.nasdaq.com/symbol/npv
http://www.nasdaq.com/symbol/niq,http://www.nasdaq.com/symbol/niq
http://www.nasdaq.com/symbol/jmt,http://www.nasdaq.com/symbol/jmt
http://www.nasdaq.com/symbol/nvr,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f15%2f0001564590-17-001623.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/oak,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f02%2f26%2f0001403528-16-000045.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/oas,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f23%2f0001486159-17-000009.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/oxy,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f23%2f0000797468-17-000003.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/oii,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f24%2f0000073756-17-000013.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/ozm,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f02%2f11%2f0001403256-16-000197.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/ocip,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f03%2f24%2f0001578932-16-000011.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/ocn,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f23%2f0001628280-17-001600.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/ofg,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f03%2f15%2f0001030469-16-000067.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/ofg^a,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f03%2f15%2f0001030469-16-000067.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/ofg^b,http://www.nasdaq.com/symbol/ofg^b
http://www.nasdaq.com/symbol/ofg^d,http://www.nasdaq.com/symbol/ofg^d
http://www.nasdaq.com/symbol/oge,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f23%2f0001021635-17-000013.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/oibr.c,http://www.nasdaq.com/symbol/oibr.c
http://www.nasdaq.com/symbol/ois,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f17%2f0001437749-17-002773.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/odc,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f10%2f07%2f0000074046-16-000094.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/ori,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f02%2f29%2f0000074260-16-000082.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/oln,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f03%2f01%2f0000074303-16-000090.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/omaa,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f22%2f0001611702-17-000023.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/omam,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f22%2f0001611702-17-000023.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/ohi,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f24%2f0001571049-17-001590.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/ome,http://secfilings.nasdaq.com/edgar_conv_html%2f2015%2f03%2f11%2f0001437749-15-004740.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/omc,http://secfilings.nasdaq.com/edgar_conv_html%2f2011%2f02%2f23%2f0000891092-11-001226.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/omn,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f01%2f0001090061-17-000008.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/asgn,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f02%2f29%2f0000890564-16-000069.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/ondk,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f03%2f03%2f0001420811-16-000111.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/ogs,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f23%2f0001587732-17-000011.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/olp,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f03%2f15%2f0001047469-16-011158.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/ob,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f02%2f26%2f0001369817-16-000100.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/omf,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f21%2f0001584207-17-000008.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/oks,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f02%2f23%2f0000909281-16-000088.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/oke,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f02%2f23%2f0001039684-16-000113.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/ooma,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f04%2f13%2f0001564590-16-016120.html#FIS_BUSINESS
